SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,USA_WIND
2021,1,DANILO,2021-01-01 18:00:00,-11.2000,72.1000,72.22800000000001
2021,1,DANILO,2021-01-01 21:00:00,-11.0050,72.0224,72.22800000000001
2021,1,DANILO,2021-01-02 00:00:00,-10.8000,72.0000,72.22800000000001
2021,1,DANILO,2021-01-02 03:00:00,-10.5975,72.0701,77.784
2021,1,DANILO,2021-01-02 06:00:00,-10.5000,72.2000,83.34
2021,1,DANILO,2021-01-02 09:00:00,-10.6050,72.3724,83.34
2021,1,DANILO,2021-01-02 12:00:00,-10.8000,72.5000,83.34
2021,1,DANILO,2021-01-02 15:00:00,-10.9650,72.4576,83.34
2021,1,DANILO,2021-01-02 18:00:00,-11.1000,72.4000,83.34
2021,1,DANILO,2021-01-02 21:00:00,-11.1349,72.4251,88.896
2021,1,DANILO,2021-01-03 00:00:00,-11.2000,72.6000,94.452
2021,1,DANILO,2021-01-03 03:00:00,-11.4127,73.0124,96.304
2021,1,DANILO,2021-01-03 06:00:00,-11.7000,73.5000,100.00800000000001
2021,1,DANILO,2021-01-03 09:00:00,-12.0224,73.8575,100.00800000000001
2021,1,DANILO,2021-01-03 12:00:00,-12.3000,74.2000,100.00800000000001
2021,1,DANILO,2021-01-03 15:00:00,-12.3701,74.6153,100.00800000000001
2021,1,DANILO,2021-01-03 18:00:00,-12.5000,75.0000,100.00800000000001
2021,1,DANILO,2021-01-03 21:00:00,-12.9024,75.2800,100.00800000000001
2021,1,DANILO,2021-01-04 00:00:00,-13.5000,75.5000,100.00800000000001
2021,1,DANILO,2021-01-04 03:00:00,-14.2950,75.7148,96.304
2021,1,DANILO,2021-01-04 06:00:00,-15.0000,75.9000,94.452
2021,1,DANILO,2021-01-04 09:00:00,-15.2750,76.0802,94.452
2021,1,DANILO,2021-01-04 12:00:00,-15.4000,76.2000,94.452
2021,1,DANILO,2021-01-04 15:00:00,-15.6650,76.2076,94.452
2021,1,DANILO,2021-01-04 18:00:00,-15.9000,76.2000,94.452
2021,1,DANILO,2021-01-04 21:00:00,-16.0150,76.2850,105.56400000000001
2021,1,DANILO,2021-01-05 00:00:00,-16.1000,76.4000,118.528
2021,1,DANILO,2021-01-05 03:00:00,-16.2425,76.5599,118.528
2021,1,DANILO,2021-01-05 06:00:00,-16.4000,76.6000,118.528
2021,1,DANILO,2021-01-05 09:00:00,-16.5427,76.3451,124.084
2021,1,DANILO,2021-01-05 12:00:00,-16.7000,76.0000,129.64000000000001
2021,1,DANILO,2021-01-05 15:00:00,-16.9375,75.7251,120.38000000000001
2021,1,DANILO,2021-01-05 18:00:00,-17.1000,75.6000,111.12
2021,1,DANILO,2021-01-05 21:00:00,-17.0526,75.8227,101.86
2021,1,DANILO,2021-01-06 00:00:00,-16.9000,76.0000,94.452
2021,1,DANILO,2021-01-06 03:00:00,-16.7426,75.7398,83.34
2021,1,DANILO,2021-01-06 06:00:00,-16.6000,75.3000,72.22800000000001
2021,1,DANILO,2021-01-06 09:00:00,-16.5424,74.9152,68.524
2021,1,DANILO,2021-01-06 12:00:00,-16.5000,74.5000,64.82000000000001
2021,1,DANILO,2021-01-06 15:00:00,-16.3925,74.0574,64.82000000000001
2021,1,DANILO,2021-01-06 18:00:00,-16.3000,73.6000,64.82000000000001
2021,1,DANILO,2021-01-06 21:00:00,-16.2923,73.1652,64.82000000000001
2021,1,DANILO,2021-01-07 00:00:00,-16.3000,72.7000,64.82000000000001
2021,1,DANILO,2021-01-07 03:00:00,-16.2423,72.1798,64.82000000000001
2021,1,DANILO,2021-01-07 06:00:00,-16.2000,71.6000,64.82000000000001
2021,1,DANILO,2021-01-07 09:00:00,-16.2274,70.9725,64.82000000000001
2021,1,DANILO,2021-01-07 12:00:00,-16.3000,70.3000,64.82000000000001
2021,1,DANILO,2021-01-07 15:00:00,-16.3626,69.5773,68.524
2021,1,DANILO,2021-01-07 18:00:00,-16.5000,68.9000,72.22800000000001
2021,1,DANILO,2021-01-07 21:00:00,-16.7770,68.3925,72.22800000000001
2021,1,DANILO,2021-01-08 00:00:00,-17.1000,67.9000,72.22800000000001
2021,1,DANILO,2021-01-08 03:00:00,-17.3656,67.1753,68.524
2021,1,DANILO,2021-01-08 06:00:00,-17.6000,66.6000,64.82000000000001
2021,1,DANILO,2021-01-08 09:00:00,-17.8070,66.5769,59.264
2021,1,DANILO,2021-01-08 12:00:00,-18.0000,66.6000,53.708000000000006
2021,1,DANILO,2021-01-08 15:00:00,-18.2300,66.2054,53.708000000000006
2021,1,DANILO,2021-01-08 18:00:00,-18.4000,65.6000,53.708000000000006
2021,1,DANILO,2021-01-08 21:00:00,-18.4405,64.9146,50.004000000000005
2021,1,DANILO,2021-01-09 00:00:00,-18.4000,64.2000,46.300000000000004
2021,2,IMOGEN,2021-01-03 06:00:00,-16.8000,139.900,64.82000000000001
2021,2,IMOGEN,2021-01-03 09:00:00,-17.0925,140.380,74.08
2021,2,IMOGEN,2021-01-03 12:00:00,-17.4000,140.900,83.34
2021,2,IMOGEN,2021-01-03 15:00:00,-17.7102,141.460,77.784
2021,2,IMOGEN,2021-01-03 18:00:00,-17.9000,141.900,72.22800000000001
2021,2,IMOGEN,2021-01-03 21:00:00,-17.8147,142.030,68.524
2021,2,IMOGEN,2021-01-04 00:00:00,-17.7000,142.100,64.82000000000001
2021,2,IMOGEN,2021-01-04 03:00:00,-17.7828,142.340,59.264
2021,2,IMOGEN,2021-01-04 06:00:00,-18.0000,142.700,53.708000000000006
2021,3,JOSHUA,2021-01-15 18:00:00,-16.4000,94.1000,64.82000000000001
2021,3,JOSHUA,2021-01-15 21:00:00,-16.7504,93.6482,64.82000000000001
2021,3,JOSHUA,2021-01-16 00:00:00,-16.9000,93.3000,64.82000000000001
2021,3,JOSHUA,2021-01-16 03:00:00,-16.7497,93.1070,64.82000000000001
2021,3,JOSHUA,2021-01-16 06:00:00,-16.6000,92.9000,64.82000000000001
2021,3,JOSHUA,2021-01-16 09:00:00,-16.7977,92.4654,68.524
2021,3,JOSHUA,2021-01-16 12:00:00,-17.1000,92.0000,72.22800000000001
2021,3,JOSHUA,2021-01-16 15:00:00,-17.3148,91.6774,68.524
2021,3,JOSHUA,2021-01-16 18:00:00,-17.5000,91.4000,64.82000000000001
2021,3,JOSHUA,2021-01-16 21:00:00,-17.6348,91.1222,64.82000000000001
2021,3,JOSHUA,2021-01-17 00:00:00,-17.8000,90.8000,64.82000000000001
2021,3,JOSHUA,2021-01-17 03:00:00,-18.0852,90.3428,64.82000000000001
2021,3,JOSHUA,2021-01-17 06:00:00,-18.4000,89.9000,64.82000000000001
2021,3,JOSHUA,2021-01-17 09:00:00,-18.6722,89.6422,68.524
2021,3,JOSHUA,2021-01-17 12:00:00,-18.9000,89.4000,72.22800000000001
2021,3,JOSHUA,2021-01-17 15:00:00,-19.0501,89.0148,72.22800000000001
2021,3,JOSHUA,2021-01-17 18:00:00,-19.2000,88.6000,72.22800000000001
2021,3,JOSHUA,2021-01-17 21:00:00,-19.4874,88.2428,72.22800000000001
2021,3,JOSHUA,2021-01-18 00:00:00,-19.7000,87.9000,72.22800000000001
2021,3,JOSHUA,2021-01-18 03:00:00,-19.6373,87.5646,77.784
2021,3,JOSHUA,2021-01-18 06:00:00,-19.5000,87.2000,83.34
2021,3,JOSHUA,2021-01-18 09:00:00,-19.4926,86.7502,77.784
2021,3,JOSHUA,2021-01-18 12:00:00,-19.5000,86.3000,72.22800000000001
2021,3,JOSHUA,2021-01-18 15:00:00,-19.4271,85.9647,62.968
2021,3,JOSHUA,2021-01-18 18:00:00,-19.4000,85.6000,53.708000000000006
2021,3,JOSHUA,2021-01-18 21:00:00,-19.5724,85.0958,53.708000000000006
2021,3,JOSHUA,2021-01-19 00:00:00,-19.7000,84.5000,53.708000000000006
2021,3,JOSHUA,2021-01-19 03:00:00,-19.5228,83.8266,50.004000000000005
2021,3,JOSHUA,2021-01-19 06:00:00,-19.3000,83.2000,46.300000000000004
2021,3,JOSHUA,2021-01-19 09:00:00,-19.2423,82.7456,46.300000000000004
2021,3,JOSHUA,2021-01-19 12:00:00,-19.3000,82.4000,46.300000000000004
2021,4,ELOISE,2021-01-17 06:00:00,-12.6000,62.1000,64.82000000000001
2021,4,ELOISE,2021-01-17 09:00:00,-12.6023,61.7271,64.82000000000001
2021,4,ELOISE,2021-01-17 12:00:00,-12.7000,61.2000,64.82000000000001
2021,4,ELOISE,2021-01-17 15:00:00,-12.9429,60.4304,68.524
2021,4,ELOISE,2021-01-17 18:00:00,-13.2000,59.6000,72.22800000000001
2021,4,ELOISE,2021-01-17 21:00:00,-13.3144,58.9571,77.784
2021,4,ELOISE,2021-01-18 00:00:00,-13.4000,58.3000,83.34
2021,4,ELOISE,2021-01-18 03:00:00,-13.5501,57.4726,83.34
2021,4,ELOISE,2021-01-18 06:00:00,-13.7000,56.6000,83.34
2021,4,ELOISE,2021-01-18 09:00:00,-13.8069,55.8223,83.34
2021,4,ELOISE,2021-01-18 12:00:00,-13.9000,55.0000,83.34
2021,4,ELOISE,2021-01-18 15:00:00,-14.0006,53.9701,88.896
2021,4,ELOISE,2021-01-18 18:00:00,-14.1000,53.0000,94.452
2021,4,ELOISE,2021-01-18 21:00:00,-14.2072,52.2576,88.896
2021,4,ELOISE,2021-01-19 00:00:00,-14.3000,51.8000,83.34
2021,4,ELOISE,2021-01-19 03:00:00,-14.3047,51.7122,83.34
2021,4,ELOISE,2021-01-19 06:00:00,-14.4000,51.7000,83.34
2021,4,ELOISE,2021-01-19 09:00:00,-14.8000,51.4104,88.896
2021,4,ELOISE,2021-01-19 12:00:00,-15.2000,51.0000,94.452
2021,4,ELOISE,2021-01-19 15:00:00,-15.2951,50.5347,88.896
2021,4,ELOISE,2021-01-19 18:00:00,-15.3000,50.1000,83.34
2021,4,ELOISE,2021-01-19 21:00:00,-15.4222,49.8501,77.784
2021,4,ELOISE,2021-01-20 00:00:00,-15.5000,49.6000,72.22800000000001
2021,4,ELOISE,2021-01-20 03:00:00,-15.4142,49.2772,68.524
2021,4,ELOISE,2021-01-20 06:00:00,-15.3000,48.7000,64.82000000000001
2021,4,ELOISE,2021-01-20 09:00:00,-15.2637,47.6523,64.82000000000001
2021,4,ELOISE,2021-01-20 12:00:00,-15.3000,46.5000,64.82000000000001
2021,4,ELOISE,2021-01-20 15:00:00,-15.3591,45.6618,64.82000000000001
2021,4,ELOISE,2021-01-20 18:00:00,-15.6000,44.9000,64.82000000000001
2021,4,ELOISE,2021-01-20 21:00:00,-16.2381,43.9695,64.82000000000001
2021,4,ELOISE,2021-01-21 00:00:00,-16.8000,43.2000,64.82000000000001
2021,4,ELOISE,2021-01-21 03:00:00,-16.7517,42.8964,64.82000000000001
2021,4,ELOISE,2021-01-21 06:00:00,-16.6000,42.7000,64.82000000000001
2021,4,ELOISE,2021-01-21 09:00:00,-16.7827,42.2227,74.08
2021,4,ELOISE,2021-01-21 12:00:00,-17.1000,41.7000,83.34
2021,4,ELOISE,2021-01-21 15:00:00,-17.4474,41.2676,83.34
2021,4,ELOISE,2021-01-21 18:00:00,-17.8000,40.9000,83.34
2021,5,KIMI,2021-01-17 00:00:00,-15.1000,146.400,83.34
2021,5,KIMI,2021-01-17 03:00:00,-15.2425,146.462,83.34
2021,5,KIMI,2021-01-17 06:00:00,-15.4000,146.500,83.34
2021,5,KIMI,2021-01-17 09:00:00,-15.5850,146.500,88.896
2021,5,KIMI,2021-01-17 12:00:00,-15.8000,146.500,94.452
2021,5,KIMI,2021-01-17 15:00:00,-16.0200,146.543,96.304
2021,5,KIMI,2021-01-17 18:00:00,-16.3000,146.600,100.00800000000001
2021,5,KIMI,2021-01-17 21:00:00,-16.6849,146.620,100.00800000000001
2021,5,KIMI,2021-01-18 00:00:00,-17.1000,146.700,100.00800000000001
2021,5,KIMI,2021-01-18 03:00:00,-17.5101,146.935,100.00800000000001
2021,5,KIMI,2021-01-18 06:00:00,-17.8000,147.200,100.00800000000001
2021,5,KIMI,2021-01-18 09:00:00,-17.8600,147.395,81.488
2021,5,KIMI,2021-01-18 12:00:00,-17.8000,147.500,64.82000000000001
2021,5,KIMI,2021-01-18 15:00:00,-17.7200,147.480,64.82000000000001
2021,5,KIMI,2021-01-18 18:00:00,-17.7000,147.400,64.82000000000001
2021,5,KIMI,2021-01-18 21:00:00,-17.9150,147.373,59.264
2021,5,KIMI,2021-01-19 00:00:00,-18.1000,147.300,53.708000000000006
2021,5,KIMI,2021-01-19 03:00:00,-18.0326,147.130,50.004000000000005
2021,5,KIMI,2021-01-19 06:00:00,-17.8000,146.900,46.300000000000004
2021,6,NOT_NAMED,2021-01-21 00:00:00,-12.4000,97.2000,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 03:00:00,-12.3581,96.9754,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 06:00:00,-12.4000,96.9000,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 09:00:00,-12.5757,97.0614,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 12:00:00,-12.8000,97.3000,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 15:00:00,-12.9793,97.4373,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 18:00:00,-13.1249,97.5126,64.82000000000001
2021,6,NOT_NAMED,2021-01-21 21:00:00,-13.2368,97.5373,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 00:00:00,-13.3000,97.5000,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 03:00:00,-13.3132,97.3991,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 06:00:00,-13.3000,97.3000,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 09:00:00,-13.2925,97.2850,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 12:00:00,-13.3000,97.3000,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 15:00:00,-13.3200,97.3075,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 18:00:00,-13.4000,97.3000,64.82000000000001
2021,6,NOT_NAMED,2021-01-22 21:00:00,-13.5625,97.2276,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 00:00:00,-13.8000,97.2000,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 03:00:00,-14.0775,97.3349,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 06:00:00,-14.4000,97.5000,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 09:00:00,-14.7542,97.5558,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 12:00:00,-15.1000,97.6000,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 15:00:00,-15.3973,97.7365,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 18:00:00,-15.6431,97.8245,64.82000000000001
2021,6,NOT_NAMED,2021-01-23 21:00:00,-15.8470,97.8116,64.82000000000001
2021,6,NOT_NAMED,2021-01-24 00:00:00,-16.0000,97.6000,64.82000000000001
2021,6,NOT_NAMED,2021-01-24 03:00:00,-16.1348,97.0559,59.264
2021,6,NOT_NAMED,2021-01-24 06:00:00,-16.2000,96.5000,53.708000000000006
2021,6,NOT_NAMED,2021-01-24 09:00:00,-16.1647,96.3049,53.708000000000006
2021,6,NOT_NAMED,2021-01-24 12:00:00,-16.1000,96.2000,53.708000000000006
2021,6,NOT_NAMED,2021-01-24 15:00:00,-16.0626,95.9275,53.708000000000006
2021,6,NOT_NAMED,2021-01-24 18:00:00,-16.1000,95.7000,53.708000000000006
2021,6,NOT_NAMED,2021-01-24 21:00:00,-16.2474,95.6476,59.264
2021,6,NOT_NAMED,2021-01-25 00:00:00,-16.5000,95.7000,64.82000000000001
2021,6,NOT_NAMED,2021-01-25 03:00:00,-16.8500,95.8372,59.264
2021,6,NOT_NAMED,2021-01-25 06:00:00,-17.2000,95.9000,53.708000000000006
2021,6,NOT_NAMED,2021-01-25 09:00:00,-17.4001,95.7025,59.264
2021,6,NOT_NAMED,2021-01-25 12:00:00,-17.6000,95.4000,64.82000000000001
2021,6,NOT_NAMED,2021-01-25 15:00:00,-17.9800,95.1353,64.82000000000001
2021,6,NOT_NAMED,2021-01-25 18:00:00,-18.3000,94.9000,64.82000000000001
2021,6,NOT_NAMED,2021-01-25 21:00:00,-18.3149,94.7497,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 00:00:00,-18.3000,94.6000,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 03:00:00,-18.5201,94.3427,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 06:00:00,-18.8000,94.1000,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 09:00:00,-18.9999,93.9848,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 12:00:00,-19.2000,93.9000,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 15:00:00,-19.4942,93.8701,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 18:00:00,-19.7000,93.6000,64.82000000000001
2021,6,NOT_NAMED,2021-01-26 21:00:00,-19.6395,92.6992,64.82000000000001
2021,6,NOT_NAMED,2021-01-27 00:00:00,-19.5000,91.8000,64.82000000000001
2021,6,NOT_NAMED,2021-01-27 03:00:00,-19.4914,91.6053,64.82000000000001
2021,6,NOT_NAMED,2021-01-27 06:00:00,-19.5000,91.5000,64.82000000000001
2021,6,NOT_NAMED,2021-01-27 09:00:00,-19.4861,91.0805,59.264
2021,6,NOT_NAMED,2021-01-27 12:00:00,-19.4000,90.3000,53.708000000000006
2021,6,NOT_NAMED,2021-01-27 15:00:00,-19.1463,88.8733,50.004000000000005
2021,6,NOT_NAMED,2021-01-27 18:00:00,-18.9000,87.6000,46.300000000000004
2021,6,NOT_NAMED,2021-01-27 21:00:00,-18.8752,87.4334,46.300000000000004
2021,6,NOT_NAMED,2021-01-28 00:00:00,-18.9000,87.4000,46.300000000000004
2021,6,NOT_NAMED,2021-01-28 03:00:00,-18.8543,86.5300,50.004000000000005
2021,6,NOT_NAMED,2021-01-28 06:00:00,-18.7000,85.6000,53.708000000000006
2021,6,NOT_NAMED,2021-01-28 09:00:00,-18.3710,85.3006,53.708000000000006
2021,6,NOT_NAMED,2021-01-28 12:00:00,-18.0000,85.0000,53.708000000000006
2021,6,NOT_NAMED,2021-01-28 15:00:00,-17.7120,84.2496,50.004000000000005
2021,6,NOT_NAMED,2021-01-28 18:00:00,-17.5000,83.2000,46.300000000000004
2021,6,NOT_NAMED,2021-01-28 21:00:00,-17.3410,81.9147,46.300000000000004
2021,6,NOT_NAMED,2021-01-29 00:00:00,-17.3000,80.6000,46.300000000000004
2021,6,NOT_NAMED,2021-01-29 03:00:00,-17.4073,79.5208,46.300000000000004
2021,6,NOT_NAMED,2021-01-29 06:00:00,-17.6000,78.6000,46.300000000000004
2021,7,NOT_NAMED,2021-01-21 18:00:00,-18.8000,120.400,64.82000000000001
2021,7,NOT_NAMED,2021-01-21 21:00:00,-19.2850,120.502,68.524
2021,7,NOT_NAMED,2021-01-22 00:00:00,-19.7000,120.600,72.22800000000001
2021,7,NOT_NAMED,2021-01-22 03:00:00,-19.9825,120.693,72.22800000000001
2021,7,NOT_NAMED,2021-01-22 06:00:00,-20.1000,120.800,72.22800000000001
2021,7,NOT_NAMED,2021-01-22 09:00:00,-20.0475,120.940,68.524
2021,7,NOT_NAMED,2021-01-22 12:00:00,-19.9000,121.100,64.82000000000001
2021,8,ANA,2021-01-30 00:00:00,-16.1000,176.500,64.82000000000001
2021,8,ANA,2021-01-30 03:00:00,-16.3926,176.697,68.524
2021,8,ANA,2021-01-30 06:00:00,-16.6000,176.900,72.22800000000001
2021,8,ANA,2021-01-30 09:00:00,-16.6849,177.120,83.34
2021,8,ANA,2021-01-30 12:00:00,-16.8000,177.400,94.452
2021,8,ANA,2021-01-30 15:00:00,-17.1127,177.807,101.86
2021,8,ANA,2021-01-30 18:00:00,-17.5000,178.200,111.12
2021,8,ANA,2021-01-30 21:00:00,-17.8574,178.490,114.82400000000001
2021,8,ANA,2021-01-31 00:00:00,-18.2000,178.600,118.528
2021,8,ANA,2021-01-31 03:00:00,-18.4926,178.401,118.528
2021,8,ANA,2021-01-31 06:00:00,-18.8000,178.200,118.528
2021,8,ANA,2021-01-31 09:00:00,-19.1775,178.340,109.268
2021,8,ANA,2021-01-31 12:00:00,-19.6000,178.600,100.00800000000001
2021,8,ANA,2021-01-31 15:00:00,-20.0575,178.822,100.00800000000001
2021,8,ANA,2021-01-31 18:00:00,-20.5000,179.000,100.00800000000001
2021,8,ANA,2021-01-31 21:00:00,-20.8649,179.050,100.00800000000001
2021,8,ANA,2021-02-01 00:00:00,-21.2000,179.100,100.00800000000001
2021,8,ANA,2021-02-01 03:00:00,-21.5425,179.270,96.304
2021,8,ANA,2021-02-01 06:00:00,-21.9000,179.500,94.452
2021,8,ANA,2021-02-01 09:00:00,-22.3226,179.810,94.452
2021,8,ANA,2021-02-01 12:00:00,-22.7000,180.000,94.452
2021,8,ANA,2021-02-01 15:00:00,-22.9088,179.716,83.34
2021,8,ANA,2021-02-01 18:00:00,-23.1000,179.600,72.22800000000001
2021,8,ANA,2021-02-01 21:00:00,-23.4226,180.222,70.376
2021,8,ANA,2021-02-02 00:00:00,-23.7781,181.231,68.524
2021,8,ANA,2021-02-02 03:00:00,-24.1027,182.312,66.672
2021,8,ANA,2021-02-02 06:00:00,-24.4000,183.400,64.82000000000001
2021,9,BINA,2021-01-30 18:00:00,-11.9000,171.400,64.82000000000001
2021,9,BINA,2021-01-30 21:00:00,-11.9529,172.074,68.524
2021,9,BINA,2021-01-31 00:00:00,-11.9000,172.700,72.22800000000001
2021,9,BINA,2021-01-31 03:00:00,-11.7297,173.251,77.784
2021,9,BINA,2021-01-31 06:00:00,-11.8000,173.800,83.34
2021,9,BINA,2021-01-31 09:00:00,-12.5251,174.456,83.34
2021,9,BINA,2021-01-31 12:00:00,-13.4000,175.100,83.34
2021,9,BINA,2021-01-31 15:00:00,-13.8720,175.594,77.784
2021,9,BINA,2021-01-31 18:00:00,-14.3000,176.100,72.22800000000001
2021,9,BINA,2021-01-31 21:00:00,-14.8933,176.751,68.524
2021,9,BINA,2021-02-01 00:00:00,-15.6000,177.500,64.82000000000001
2021,10,LUCAS,2021-01-31 00:00:00,-13.9000,152.300,72.22800000000001
2021,10,LUCAS,2021-01-31 03:00:00,-14.0071,152.639,83.34
2021,10,LUCAS,2021-01-31 06:00:00,-13.9000,153.200,94.452
2021,10,LUCAS,2021-01-31 09:00:00,-13.4779,154.119,96.304
2021,10,LUCAS,2021-01-31 12:00:00,-13.1000,155.200,100.00800000000001
2021,10,LUCAS,2021-01-31 15:00:00,-13.1377,156.252,100.00800000000001
2021,10,LUCAS,2021-01-31 18:00:00,-13.4000,157.200,100.00800000000001
2021,10,LUCAS,2021-01-31 21:00:00,-13.7185,157.821,96.304
2021,10,LUCAS,2021-02-01 00:00:00,-14.1000,158.500,94.452
2021,10,LUCAS,2021-02-01 03:00:00,-14.4362,159.670,96.304
2021,10,LUCAS,2021-02-01 06:00:00,-14.8000,160.900,100.00800000000001
2021,10,LUCAS,2021-02-01 09:00:00,-15.2342,161.825,109.268
2021,10,LUCAS,2021-02-01 12:00:00,-15.7000,162.600,118.528
2021,10,LUCAS,2021-02-01 15:00:00,-16.1798,163.352,114.82400000000001
2021,10,LUCAS,2021-02-01 18:00:00,-16.6000,164.000,111.12
2021,10,LUCAS,2021-02-01 21:00:00,-16.8196,164.524,96.304
2021,10,LUCAS,2021-02-02 00:00:00,-17.1000,165.000,83.34
2021,10,LUCAS,2021-02-02 03:00:00,-17.6976,165.572,83.34
2021,10,LUCAS,2021-02-02 06:00:00,-18.4000,166.100,83.34
2021,10,LUCAS,2021-02-02 09:00:00,-19.0223,166.495,88.896
2021,10,LUCAS,2021-02-02 12:00:00,-19.6000,166.800,94.452
2021,10,LUCAS,2021-02-02 15:00:00,-20.0925,167.117,83.34
2021,10,LUCAS,2021-02-02 18:00:00,-20.6000,167.300,72.22800000000001
2021,10,LUCAS,2021-02-02 21:00:00,-21.2649,167.261,72.22800000000001
2021,10,LUCAS,2021-02-03 00:00:00,-21.9000,167.100,72.22800000000001
2021,10,LUCAS,2021-02-03 03:00:00,-22.3975,166.935,72.22800000000001
2021,10,LUCAS,2021-02-03 06:00:00,-22.7000,166.800,72.22800000000001
2021,10,LUCAS,2021-02-03 09:00:00,-22.7674,166.815,72.22800000000001
2021,10,LUCAS,2021-02-03 12:00:00,-22.7000,166.800,72.22800000000001
2021,10,LUCAS,2021-02-03 15:00:00,-22.6500,166.602,62.968
2021,10,LUCAS,2021-02-03 18:00:00,-22.6000,166.300,53.708000000000006
2021,10,LUCAS,2021-02-03 21:00:00,-22.5552,165.912,50.004000000000005
2021,10,LUCAS,2021-02-04 00:00:00,-22.6000,165.600,46.300000000000004
2021,10,LUCAS,2021-02-04 03:00:00,-22.8024,165.525,46.300000000000004
2021,10,LUCAS,2021-02-04 06:00:00,-23.1000,165.600,46.300000000000004
2021,11,NOT_NAMED,2021-01-31 12:00:00,-21.4000,121.100,53.708000000000006
2021,11,NOT_NAMED,2021-01-31 15:00:00,-21.4281,120.421,53.708000000000006
2021,11,NOT_NAMED,2021-01-31 18:00:00,-21.3000,119.800,53.708000000000006
2021,11,NOT_NAMED,2021-01-31 21:00:00,-20.9423,119.302,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 00:00:00,-20.6000,119.000,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 03:00:00,-20.5097,119.008,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 06:00:00,-20.6000,119.000,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 09:00:00,-20.8202,118.625,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 12:00:00,-21.1000,118.100,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 15:00:00,-21.2925,117.600,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 18:00:00,-21.5000,117.100,53.708000000000006
2021,11,NOT_NAMED,2021-02-01 21:00:00,-21.7700,116.613,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 00:00:00,-22.1000,116.200,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 03:00:00,-22.4922,115.927,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 06:00:00,-22.9000,115.700,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 09:00:00,-23.2650,115.407,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 12:00:00,-23.6000,115.100,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 15:00:00,-23.9901,114.770,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 18:00:00,-24.2000,114.500,53.708000000000006
2021,11,NOT_NAMED,2021-02-02 21:00:00,-23.9799,114.355,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 00:00:00,-23.7000,114.300,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 03:00:00,-23.7625,114.270,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 06:00:00,-23.9000,114.300,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 09:00:00,-23.9225,114.377,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 12:00:00,-23.9000,114.500,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 15:00:00,-23.8125,114.702,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 18:00:00,-23.8000,114.800,53.708000000000006
2021,11,NOT_NAMED,2021-02-03 21:00:00,-24.0350,114.618,53.708000000000006
2021,11,NOT_NAMED,2021-02-04 00:00:00,-24.3000,114.300,53.708000000000006
2021,11,NOT_NAMED,2021-02-04 03:00:00,-24.3726,113.985,59.264
2021,11,NOT_NAMED,2021-02-04 06:00:00,-24.4000,113.700,64.82000000000001
2021,11,NOT_NAMED,2021-02-04 09:00:00,-24.4924,113.527,64.82000000000001
